index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,decade
2327,ts75981,The Royal House of Windsor,SHOW,2017,TV-14,49,history,['GB'],1.0,tt6596634,7.3,1541.0,2010
2327,ts75981,The Royal House of Windsor,SHOW,2017,TV-14,49,european,['GB'],1.0,tt6596634,7.3,1541.0,2010
2328,tm305112,The Fortress,MOVIE,2017,Unknown,140,drama,['KR'],1.0,tt7160176,6.8,2435.0,2010
2328,tm305112,The Fortress,MOVIE,2017,Unknown,140,action,['KR'],1.0,tt7160176,6.8,2435.0,2010
2328,tm305112,The Fortress,MOVIE,2017,Unknown,140,history,['KR'],1.0,tt7160176,6.8,2435.0,2010
2328,tm305112,The Fortress,MOVIE,2017,Unknown,140,war,['KR'],1.0,tt7160176,6.8,2435.0,2010
2328,tm305112,The Fortress,MOVIE,2017,Unknown,140,thriller,['KR'],1.0,tt7160176,6.8,2435.0,2010
2329,ts81318,When Heroes Fly,SHOW,2018,Unknown,48,action,['IL'],1.0,tt8220344,7.1,3123.0,2010
2329,ts81318,When Heroes Fly,SHOW,2018,Unknown,48,war,['IL'],1.0,tt8220344,7.1,3123.0,2010
2329,ts81318,When Heroes Fly,SHOW,2018,Unknown,48,drama,['IL'],1.0,tt8220344,7.1,3123.0,2010
2330,tm363231,Godzilla: City on the Edge of Battle,MOVIE,2018,PG-13,105,scifi,['JP'],1.0,tt8015080,5.8,4824.0,2010
2330,tm363231,Godzilla: City on the Edge of Battle,MOVIE,2018,PG-13,105,animation,['JP'],1.0,tt8015080,5.8,4824.0,2010
2330,tm363231,Godzilla: City on the Edge of Battle,MOVIE,2018,PG-13,105,action,['JP'],1.0,tt8015080,5.8,4824.0,2010
2331,ts79219,Flint Town,SHOW,2018,TV-MA,45,crime,['US'],1.0,tt8004578,7.9,3633.0,2010
2331,ts79219,Flint Town,SHOW,2018,TV-MA,45,action,['US'],1.0,tt8004578,7.9,3633.0,2010
2331,ts79219,Flint Town,SHOW,2018,TV-MA,45,documentation,['US'],1.0,tt8004578,7.9,3633.0,2010
2332,tm427465,Quincy,MOVIE,2018,Unknown,124,music,['US'],1.0,tt7440432,7.6,4488.0,2010
2332,tm427465,Quincy,MOVIE,2018,Unknown,124,documentation,['US'],1.0,tt7440432,7.6,4488.0,2010
2333,tm445899,Struggle: The Life and Lost Art of Szukalski,MOVIE,2018,Unknown,104,documentation,"['US', 'PL']",1.0,tt9316022,7.9,4082.0,2010
2333,tm445899,Struggle: The Life and Lost Art of Szukalski,MOVIE,2018,Unknown,104,european,"['US', 'PL']",1.0,tt9316022,7.9,4082.0,2010
2334,tm139564,The Outcasts,MOVIE,2017,PG-13,95,comedy,['US'],1.0,tt2597760,5.4,4426.0,2010
2335,tm263427,The Invisible Guardian,MOVIE,2017,Unknown,129,thriller,"['ES', 'DE']",1.0,tt4924942,6.4,15541.0,2010
2335,tm263427,The Invisible Guardian,MOVIE,2017,Unknown,129,crime,"['ES', 'DE']",1.0,tt4924942,6.4,15541.0,2010
2335,tm263427,The Invisible Guardian,MOVIE,2017,Unknown,129,european,"['ES', 'DE']",1.0,tt4924942,6.4,15541.0,2010
2336,tm313487,Bending the Arc,MOVIE,2017,Unknown,102,documentation,['US'],1.0,tt6370266,8.0,314.0,2010
2337,ts79409,A.I.C.O. -Incarnation-,SHOW,2018,TV-14,24,scifi,['JP'],1.0,tt8116380,6.3,1189.0,2010
2337,ts79409,A.I.C.O. -Incarnation-,SHOW,2018,TV-14,24,animation,['JP'],1.0,tt8116380,6.3,1189.0,2010
2337,ts79409,A.I.C.O. -Incarnation-,SHOW,2018,TV-14,24,action,['JP'],1.0,tt8116380,6.3,1189.0,2010
2338,ts53399,Eternal Love,SHOW,2017,TV-14,45,scifi,['CN'],1.0,tt6488862,8.4,2214.0,2010
2338,ts53399,Eternal Love,SHOW,2017,TV-14,45,drama,['CN'],1.0,tt6488862,8.4,2214.0,2010
2338,ts53399,Eternal Love,SHOW,2017,TV-14,45,fantasy,['CN'],1.0,tt6488862,8.4,2214.0,2010
2338,ts53399,Eternal Love,SHOW,2017,TV-14,45,romance,['CN'],1.0,tt6488862,8.4,2214.0,2010
2338,ts53399,Eternal Love,SHOW,2017,TV-14,45,family,['CN'],1.0,tt6488862,8.4,2214.0,2010
2339,tm443993,"Take the Ball, Pass the Ball",MOVIE,2018,Unknown,107,documentation,['ES'],1.0,tt9135854,8.0,3064.0,2010
2339,tm443993,"Take the Ball, Pass the Ball",MOVIE,2018,Unknown,107,sport,['ES'],1.0,tt9135854,8.0,3064.0,2010
2339,tm443993,"Take the Ball, Pass the Ball",MOVIE,2018,Unknown,107,european,['ES'],1.0,tt9135854,8.0,3064.0,2010
2340,ts90596,Polly Pocket,SHOW,2018,Unknown,13,animation,"['CA', 'US', 'IE']",3.0,tt8673042,5.9,119.0,2010
2340,ts90596,Polly Pocket,SHOW,2018,Unknown,13,comedy,"['CA', 'US', 'IE']",3.0,tt8673042,5.9,119.0,2010
2340,ts90596,Polly Pocket,SHOW,2018,Unknown,13,family,"['CA', 'US', 'IE']",3.0,tt8673042,5.9,119.0,2010
2340,ts90596,Polly Pocket,SHOW,2018,Unknown,13,fantasy,"['CA', 'US', 'IE']",3.0,tt8673042,5.9,119.0,2010
2341,tm437608,Adam Sandler: 100% Fresh,MOVIE,2018,R,73,comedy,['US'],1.0,tt9036126,7.5,5096.0,2010
2341,tm437608,Adam Sandler: 100% Fresh,MOVIE,2018,R,73,music,['US'],1.0,tt9036126,7.5,5096.0,2010
2342,ts77787,Pop Team Epic,SHOW,2018,TV-MA,23,comedy,['JP'],2.0,tt7808370,6.9,815.0,2010
2342,ts77787,Pop Team Epic,SHOW,2018,TV-MA,23,animation,['JP'],2.0,tt7808370,6.9,815.0,2010
2343,tm336712,An Imperfect Murder,MOVIE,2017,R,71,crime,['US'],1.0,tt6469960,3.1,1594.0,2010
2343,tm336712,An Imperfect Murder,MOVIE,2017,R,71,drama,['US'],1.0,tt6469960,3.1,1594.0,2010
2343,tm336712,An Imperfect Murder,MOVIE,2017,R,71,thriller,['US'],1.0,tt6469960,3.1,1594.0,2010
2344,tm307950,Mike Birbiglia: Thank God for Jokes,MOVIE,2017,Unknown,71,comedy,['US'],1.0,tt6608034,7.4,2465.0,2010
2345,tm236659,Sky Ladder: The Art of Cai Guo-Qiang,MOVIE,2017,Unknown,80,documentation,['US'],1.0,tt5278930,7.3,1436.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,fantasy,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,family,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,drama,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,comedy,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,thriller,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,music,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2346,tm327540,Gnome Alone,MOVIE,2017,PG,85,animation,"['US', 'CA', 'GB']",1.0,tt5851786,5.6,3410.0,2010
2347,ts82127,Sirius the Jaeger,SHOW,2018,TV-MA,23,scifi,['JP'],1.0,tt8565136,6.7,1883.0,2010
2347,ts82127,Sirius the Jaeger,SHOW,2018,TV-MA,23,action,['JP'],1.0,tt8565136,6.7,1883.0,2010
2347,ts82127,Sirius the Jaeger,SHOW,2018,TV-MA,23,history,['JP'],1.0,tt8565136,6.7,1883.0,2010
2347,ts82127,Sirius the Jaeger,SHOW,2018,TV-MA,23,horror,['JP'],1.0,tt8565136,6.7,1883.0,2010
2347,ts82127,Sirius the Jaeger,SHOW,2018,TV-MA,23,animation,['JP'],1.0,tt8565136,6.7,1883.0,2010
2348,ts78353,Misty,SHOW,2018,TV-MA,71,crime,['KR'],1.0,tt7890244,8.1,596.0,2010
2348,ts78353,Misty,SHOW,2018,TV-MA,71,romance,['KR'],1.0,tt7890244,8.1,596.0,2010
2348,ts78353,Misty,SHOW,2018,TV-MA,71,thriller,['KR'],1.0,tt7890244,8.1,596.0,2010
2348,ts78353,Misty,SHOW,2018,TV-MA,71,drama,['KR'],1.0,tt7890244,8.1,596.0,2010
2349,ts103638,Standup and Away! with Brian Regan,SHOW,2018,TV-PG,25,comedy,['US'],1.0,tt9384194,5.7,390.0,2010
2350,ts77034,A Love So Beautiful,SHOW,2017,TV-14,41,drama,['CN'],1.0,tt8434720,8.0,1386.0,2010
2350,ts77034,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,['CN'],1.0,tt8434720,8.0,1386.0,2010
2350,ts77034,A Love So Beautiful,SHOW,2017,TV-14,41,romance,['CN'],1.0,tt8434720,8.0,1386.0,2010
2351,ts86949,The A List,SHOW,2018,TV-PG,27,drama,['GB'],2.0,tt9185110,5.5,2787.0,2010
2351,ts86949,The A List,SHOW,2018,TV-PG,27,crime,['GB'],2.0,tt9185110,5.5,2787.0,2010
2351,ts86949,The A List,SHOW,2018,TV-PG,27,thriller,['GB'],2.0,tt9185110,5.5,2787.0,2010
2352,tm293867,Neal Brennan: 3 Mics,MOVIE,2017,Unknown,65,comedy,['US'],1.0,tt6438918,7.8,3228.0,2010
2352,tm293867,Neal Brennan: 3 Mics,MOVIE,2017,Unknown,65,documentation,['US'],1.0,tt6438918,7.8,3228.0,2010
2353,tm266685,Sandy Wexler,MOVIE,2017,Unknown,130,comedy,['US'],1.0,tt5893332,5.2,16603.0,2010
2354,tm839847,WHAT DID JACK DO?,MOVIE,2017,Unknown,17,comedy,['US'],1.0,Unknown,6.6,2279.0,2010
2355,tm370392,The Week Of,MOVIE,2018,PG-13,116,comedy,['US'],1.0,tt6821012,5.2,21481.0,2010
2356,tm285298,Naked,MOVIE,2017,Unknown,96,comedy,['US'],1.0,tt6048930,5.4,19366.0,2010
2356,tm285298,Naked,MOVIE,2017,Unknown,96,fantasy,['US'],1.0,tt6048930,5.4,19366.0,2010
2356,tm285298,Naked,MOVIE,2017,Unknown,96,romance,['US'],1.0,tt6048930,5.4,19366.0,2010
2357,ts76511,The Big Family Cooking Showdown,SHOW,2017,TV-PG,59,reality,['GB'],2.0,tt7518558,7.0,665.0,2010
2357,ts76511,The Big Family Cooking Showdown,SHOW,2017,TV-PG,59,european,['GB'],2.0,tt7518558,7.0,665.0,2010
2358,tm404475,The Bleeding Edge,MOVIE,2018,Unknown,100,documentation,['US'],1.0,tt8106576,7.6,2671.0,2010
2359,ts55348,QB1: Beyond the Lights,SHOW,2017,TV-14,32,reality,['US'],3.0,tt5771332,7.7,895.0,2010
2359,ts55348,QB1: Beyond the Lights,SHOW,2017,TV-14,32,documentation,['US'],3.0,tt5771332,7.7,895.0,2010
2359,ts55348,QB1: Beyond the Lights,SHOW,2017,TV-14,32,sport,['US'],3.0,tt5771332,7.7,895.0,2010
2360,ts80208,Fugitiva,SHOW,2018,TV-MA,90,drama,['ES'],1.0,tt7158972,5.6,658.0,2010
2360,ts80208,Fugitiva,SHOW,2018,TV-MA,90,crime,['ES'],1.0,tt7158972,5.6,658.0,2010
2360,ts80208,Fugitiva,SHOW,2018,TV-MA,90,thriller,['ES'],1.0,tt7158972,5.6,658.0,2010
2360,ts80208,Fugitiva,SHOW,2018,TV-MA,90,action,['ES'],1.0,tt7158972,5.6,658.0,2010
2361,tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,2018,PG-13,125,documentation,['US'],1.0,tt9426852,8.3,5293.0,2010
2361,tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,2018,PG-13,125,music,['US'],1.0,tt9426852,8.3,5293.0,2010
2362,tm299761,Toc Toc,MOVIE,2017,PG,90,comedy,['ES'],1.0,tt6060156,6.8,18484.0,2010
2362,tm299761,Toc Toc,MOVIE,2017,PG,90,family,['ES'],1.0,tt6060156,6.8,18484.0,2010
2362,tm299761,Toc Toc,MOVIE,2017,PG,90,fantasy,['ES'],1.0,tt6060156,6.8,18484.0,2010
2362,tm299761,Toc Toc,MOVIE,2017,PG,90,european,['ES'],1.0,tt6060156,6.8,18484.0,2010
2363,tm440415,John Leguizamo's Latin History for Morons,MOVIE,2018,PG,89,comedy,['US'],1.0,tt9777830,7.4,738.0,2010
2363,tm440415,John Leguizamo's Latin History for Morons,MOVIE,2018,PG,89,documentation,['US'],1.0,tt9777830,7.4,738.0,2010
2364,tm362074,And Breathe Normally,MOVIE,2018,Unknown,95,drama,"['IS', 'SE', 'BE']",1.0,tt6776106,6.9,3020.0,2010
2364,tm362074,And Breathe Normally,MOVIE,2018,Unknown,95,european,"['IS', 'SE', 'BE']",1.0,tt6776106,6.9,3020.0,2010
2365,tm358666,The Awakening of Motti Wolkenbruch,MOVIE,2018,Unknown,94,comedy,"['CH', 'DE']",1.0,tt4766630,6.6,4255.0,2010
2365,tm358666,The Awakening of Motti Wolkenbruch,MOVIE,2018,Unknown,94,drama,"['CH', 'DE']",1.0,tt4766630,6.6,4255.0,2010
2365,tm358666,The Awakening of Motti Wolkenbruch,MOVIE,2018,Unknown,94,european,"['CH', 'DE']",1.0,tt4766630,6.6,4255.0,2010
2366,ts82559,Amazing Interiors,SHOW,2018,TV-PG,26,documentation,"['US', 'GB']",1.0,tt8747342,6.6,797.0,2010
2367,tm233485,Charming,MOVIE,2018,Unknown,90,fantasy,['US'],1.0,tt4086018,5.6,3467.0,2010
2367,tm233485,Charming,MOVIE,2018,Unknown,90,animation,['US'],1.0,tt4086018,5.6,3467.0,2010
2367,tm233485,Charming,MOVIE,2018,Unknown,90,comedy,['US'],1.0,tt4086018,5.6,3467.0,2010
2367,tm233485,Charming,MOVIE,2018,Unknown,90,family,['US'],1.0,tt4086018,5.6,3467.0,2010
2368,ts80466,Secret Agent Selection: WW2,SHOW,2018,Unknown,59,war,['GB'],1.0,tt8268994,7.8,551.0,2010
2368,ts80466,Secret Agent Selection: WW2,SHOW,2018,Unknown,59,documentation,['GB'],1.0,tt8268994,7.8,551.0,2010
2368,ts80466,Secret Agent Selection: WW2,SHOW,2018,Unknown,59,history,['GB'],1.0,tt8268994,7.8,551.0,2010
2368,ts80466,Secret Agent Selection: WW2,SHOW,2018,Unknown,59,european,['GB'],1.0,tt8268994,7.8,551.0,2010
2369,tm266705,Giant,MOVIE,2017,PG-13,114,drama,['ES'],1.0,tt5693136,6.7,4153.0,2010
2369,tm266705,Giant,MOVIE,2017,PG-13,114,history,['ES'],1.0,tt5693136,6.7,4153.0,2010
2369,tm266705,Giant,MOVIE,2017,PG-13,114,european,['ES'],1.0,tt5693136,6.7,4153.0,2010
2370,ts80090,The Piano Forest,SHOW,2018,TV-PG,26,drama,['JP'],2.0,tt8043492,7.1,883.0,2010
2370,ts80090,The Piano Forest,SHOW,2018,TV-PG,26,comedy,['JP'],2.0,tt8043492,7.1,883.0,2010
2370,ts80090,The Piano Forest,SHOW,2018,TV-PG,26,animation,['JP'],2.0,tt8043492,7.1,883.0,2010
2371,ts80313,Bobby Kennedy for President,SHOW,2018,TV-MA,61,documentation,['US'],1.0,tt8200004,8.1,1759.0,2010
2371,ts80313,Bobby Kennedy for President,SHOW,2018,TV-MA,61,drama,['US'],1.0,tt8200004,8.1,1759.0,2010
2372,ts90994,Chip and Potato,SHOW,2018,TV-Y,15,animation,['US'],3.0,tt9897038,6.4,155.0,2010
2373,tm427293,Solo,MOVIE,2018,Unknown,100,thriller,['ES'],1.0,tt6699860,5.0,2747.0,2010
2373,tm427293,Solo,MOVIE,2018,Unknown,100,drama,['ES'],1.0,tt6699860,5.0,2747.0,2010
2373,tm427293,Solo,MOVIE,2018,Unknown,100,romance,['ES'],1.0,tt6699860,5.0,2747.0,2010
2373,tm427293,Solo,MOVIE,2018,Unknown,100,sport,['ES'],1.0,tt6699860,5.0,2747.0,2010
2373,tm427293,Solo,MOVIE,2018,Unknown,100,european,['ES'],1.0,tt6699860,5.0,2747.0,2010
2374,tm327053,The Killer,MOVIE,2017,Unknown,99,western,['BR'],1.0,tt5379294,6.0,2642.0,2010
2374,tm327053,The Killer,MOVIE,2017,Unknown,99,horror,['BR'],1.0,tt5379294,6.0,2642.0,2010
2374,tm327053,The Killer,MOVIE,2017,Unknown,99,action,['BR'],1.0,tt5379294,6.0,2642.0,2010
2375,tm405849,Flavors of Youth,MOVIE,2018,PG-13,74,drama,"['CN', 'JP']",1.0,tt8176578,6.6,7206.0,2010
2375,tm405849,Flavors of Youth,MOVIE,2018,PG-13,74,animation,"['CN', 'JP']",1.0,tt8176578,6.6,7206.0,2010
2375,tm405849,Flavors of Youth,MOVIE,2018,PG-13,74,romance,"['CN', 'JP']",1.0,tt8176578,6.6,7206.0,2010
2376,tm326723,The Polka King,MOVIE,2017,Unknown,95,comedy,['US'],1.0,tt5539052,5.9,10428.0,2010
2376,tm326723,The Polka King,MOVIE,2017,Unknown,95,drama,['US'],1.0,tt5539052,5.9,10428.0,2010
2376,tm326723,The Polka King,MOVIE,2017,Unknown,95,music,['US'],1.0,tt5539052,5.9,10428.0,2010
2377,ts84346,Falsa identidad,SHOW,2018,TV-14,43,action,"['US', 'MX']",2.0,tt8598690,7.0,351.0,2010
2377,ts84346,Falsa identidad,SHOW,2018,TV-14,43,thriller,"['US', 'MX']",2.0,tt8598690,7.0,351.0,2010
2377,ts84346,Falsa identidad,SHOW,2018,TV-14,43,crime,"['US', 'MX']",2.0,tt8598690,7.0,351.0,2010
2377,ts84346,Falsa identidad,SHOW,2018,TV-14,43,drama,"['US', 'MX']",2.0,tt8598690,7.0,351.0,2010
2378,tm238377,The Legacy of a Whitetail Deer Hunter,MOVIE,2018,Unknown,83,comedy,['US'],1.0,tt4762824,5.5,3909.0,2010
2378,tm238377,The Legacy of a Whitetail Deer Hunter,MOVIE,2018,Unknown,83,drama,['US'],1.0,tt4762824,5.5,3909.0,2010
2379,tm366820,Come Sunday,MOVIE,2018,Unknown,106,drama,['US'],1.0,tt1690967,6.0,2287.0,2010
2380,ts84833,Diablero,SHOW,2018,TV-MA,38,scifi,['MX'],2.0,tt7414954,6.8,2521.0,2010
2380,ts84833,Diablero,SHOW,2018,TV-MA,38,drama,['MX'],2.0,tt7414954,6.8,2521.0,2010
2380,ts84833,Diablero,SHOW,2018,TV-MA,38,fantasy,['MX'],2.0,tt7414954,6.8,2521.0,2010
2380,ts84833,Diablero,SHOW,2018,TV-MA,38,horror,['MX'],2.0,tt7414954,6.8,2521.0,2010
2380,ts84833,Diablero,SHOW,2018,TV-MA,38,thriller,['MX'],2.0,tt7414954,6.8,2521.0,2010
2380,ts84833,Diablero,SHOW,2018,TV-MA,38,family,['MX'],2.0,tt7414954,6.8,2521.0,2010
2381,tm313988,The Death and Life of Marsha P. Johnson,MOVIE,2017,Unknown,105,documentation,['US'],1.0,tt5233558,7.2,2881.0,2010
2382,ts84932,Super Drags,SHOW,2018,TV-MA,25,comedy,['BR'],1.0,tt8912244,5.4,1685.0,2010
2382,ts84932,Super Drags,SHOW,2018,TV-MA,25,fantasy,['BR'],1.0,tt8912244,5.4,1685.0,2010
2382,ts84932,Super Drags,SHOW,2018,TV-MA,25,animation,['BR'],1.0,tt8912244,5.4,1685.0,2010
2383,tm312767,Monster High: Electrified,MOVIE,2017,PG,72,animation,['US'],1.0,tt9408950,5.5,300.0,2010
2383,tm312767,Monster High: Electrified,MOVIE,2017,PG,72,fantasy,['US'],1.0,tt9408950,5.5,300.0,2010
2384,tm320817,Mersal,MOVIE,2017,Unknown,169,thriller,['IN'],1.0,tt6485666,8.1,32573.0,2010
2384,tm320817,Mersal,MOVIE,2017,Unknown,169,action,['IN'],1.0,tt6485666,8.1,32573.0,2010
2385,ts81734,Chosen,SHOW,2018,TV-14,70,action,['CN'],2.0,tt7317178,5.2,127.0,2010
2386,tm370628,Fred Armisen: Standup for Drummers,MOVIE,2018,Unknown,65,music,['US'],1.0,tt7924798,5.8,1276.0,2010
2386,tm370628,Fred Armisen: Standup for Drummers,MOVIE,2018,Unknown,65,comedy,['US'],1.0,tt7924798,5.8,1276.0,2010
2387,tm405738,Perdida,MOVIE,2018,R,103,crime,"['AR', 'ES']",1.0,tt7841496,5.6,4684.0,2010
2387,tm405738,Perdida,MOVIE,2018,R,103,drama,"['AR', 'ES']",1.0,tt7841496,5.6,4684.0,2010
2387,tm405738,Perdida,MOVIE,2018,R,103,thriller,"['AR', 'ES']",1.0,tt7841496,5.6,4684.0,2010
2388,tm371952,Sarkar,MOVIE,2018,Unknown,164,drama,['IN'],1.0,tt8591968,7.0,18453.0,2010
2388,tm371952,Sarkar,MOVIE,2018,Unknown,164,action,['IN'],1.0,tt8591968,7.0,18453.0,2010
2389,ts77405,Bad Guys: Vile City,SHOW,2017,Unknown,64,action,['KR'],1.0,tt12404980,6.0,29.0,2010
2389,ts77405,Bad Guys: Vile City,SHOW,2017,Unknown,64,animation,['KR'],1.0,tt12404980,6.0,29.0,2010
2389,ts77405,Bad Guys: Vile City,SHOW,2017,Unknown,64,comedy,['KR'],1.0,tt12404980,6.0,29.0,2010
2389,ts77405,Bad Guys: Vile City,SHOW,2017,Unknown,64,crime,['KR'],1.0,tt12404980,6.0,29.0,2010
2389,ts77405,Bad Guys: Vile City,SHOW,2017,Unknown,64,drama,['KR'],1.0,tt12404980,6.0,29.0,2010
2390,ts79679,The Yard,SHOW,2018,TV-MA,108,drama,['TR'],3.0,tt7923832,7.2,1605.0,2010
2390,ts79679,The Yard,SHOW,2018,TV-MA,108,crime,['TR'],3.0,tt7923832,7.2,1605.0,2010
2391,tm417440,Camarón: The Film,MOVIE,2018,Unknown,104,documentation,['ES'],1.0,tt8067306,7.5,303.0,2010
2392,tm327622,S.W.A.T.: Under Siege,MOVIE,2017,R,89,thriller,['US'],1.0,tt6014472,4.5,3524.0,2010
2392,tm327622,S.W.A.T.: Under Siege,MOVIE,2017,R,89,crime,['US'],1.0,tt6014472,4.5,3524.0,2010
2392,tm327622,S.W.A.T.: Under Siege,MOVIE,2017,R,89,action,['US'],1.0,tt6014472,4.5,3524.0,2010
2393,tm430104,High Society,MOVIE,2018,Unknown,119,crime,['KR'],1.0,tt8865580,5.5,984.0,2010
2393,tm430104,High Society,MOVIE,2018,Unknown,119,drama,['KR'],1.0,tt8865580,5.5,984.0,2010
2394,tm443186,Generation Iron 3,MOVIE,2018,Unknown,75,documentation,['US'],1.0,tt8178958,6.2,3333.0,2010
2395,ts78053,Kakegurui,SHOW,2018,TV-MA,30,drama,['JP'],2.0,tt7691766,6.8,966.0,2010
2395,ts78053,Kakegurui,SHOW,2018,TV-MA,30,thriller,['JP'],2.0,tt7691766,6.8,966.0,2010
2396,ts80057,Last Hope,SHOW,2018,TV-14,24,scifi,['JP'],1.0,tt8893554,5.8,427.0,2010
2396,ts80057,Last Hope,SHOW,2018,TV-14,24,animation,['JP'],1.0,tt8893554,5.8,427.0,2010
2396,ts80057,Last Hope,SHOW,2018,TV-14,24,action,['JP'],1.0,tt8893554,5.8,427.0,2010
2397,ts111582,The Platform,SHOW,2018,TV-14,45,music,['ES'],2.0,tt8254954,6.2,7.0,2010
2398,tm313293,Whose Streets?,MOVIE,2017,R,90,documentation,['US'],1.0,tt6185288,5.5,1337.0,2010
2399,tm349138,One of Us,MOVIE,2017,Unknown,95,documentation,['US'],1.0,tt7214842,7.0,6482.0,2010
2400,tm376801,The Rachel Divide,MOVIE,2018,Unknown,104,documentation,['US'],1.0,tt8106570,6.3,2512.0,2010
2401,tm424032,My Masterpiece,MOVIE,2018,Unknown,100,comedy,"['ES', 'AR']",1.0,tt7605922,7.1,5934.0,2010
2401,tm424032,My Masterpiece,MOVIE,2018,Unknown,100,drama,"['ES', 'AR']",1.0,tt7605922,7.1,5934.0,2010
2402,tm358242,Brian Regan: Nunchucks and Flamethrowers,MOVIE,2017,Unknown,61,comedy,['US'],1.0,tt7679532,6.3,679.0,2010
2402,tm358242,Brian Regan: Nunchucks and Flamethrowers,MOVIE,2017,Unknown,61,documentation,['US'],1.0,tt7679532,6.3,679.0,2010
2403,ts80413,Busted!,SHOW,2018,TV-14,75,comedy,['KR'],3.0,tt8328460,7.6,898.0,2010
2403,ts80413,Busted!,SHOW,2018,TV-14,75,reality,['KR'],3.0,tt8328460,7.6,898.0,2010
2404,tm409618,Alex Strangelove,MOVIE,2018,R,99,drama,['US'],1.0,tt5688996,6.3,17305.0,2010
2404,tm409618,Alex Strangelove,MOVIE,2018,R,99,comedy,['US'],1.0,tt5688996,6.3,17305.0,2010
2404,tm409618,Alex Strangelove,MOVIE,2018,R,99,romance,['US'],1.0,tt5688996,6.3,17305.0,2010
2405,tm244274,Lowriders,MOVIE,2017,PG-13,99,drama,['US'],1.0,tt1366338,5.6,2519.0,2010
2405,tm244274,Lowriders,MOVIE,2017,PG-13,99,crime,['US'],1.0,tt1366338,5.6,2519.0,2010
2406,ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,['US'],2.0,tt7736544,7.7,5927.0,2010
2406,ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,scifi,['US'],2.0,tt7736544,7.7,5927.0,2010
2406,ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,action,['US'],2.0,tt7736544,7.7,5927.0,2010
2406,ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,animation,['US'],2.0,tt7736544,7.7,5927.0,2010
2406,ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,family,['US'],2.0,tt7736544,7.7,5927.0,2010
2406,ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,fantasy,['US'],2.0,tt7736544,7.7,5927.0,2010
2407,tm376840,End Game,MOVIE,2018,Unknown,40,documentation,['US'],1.0,Unknown,6.6,2279.0,2010
2408,tm372891,Chris Rock: Tamborine,MOVIE,2018,Unknown,64,comedy,['US'],1.0,tt8005338,6.6,6816.0,2010
2408,tm372891,Chris Rock: Tamborine,MOVIE,2018,Unknown,64,documentation,['US'],1.0,tt8005338,6.6,6816.0,2010
2409,ts82298,Familiar Wife,SHOW,2018,TV-MA,61,scifi,['KR'],1.0,tt15062636,7.6,937.0,2010
2409,ts82298,Familiar Wife,SHOW,2018,TV-MA,61,drama,['KR'],1.0,tt15062636,7.6,937.0,2010
2409,ts82298,Familiar Wife,SHOW,2018,TV-MA,61,fantasy,['KR'],1.0,tt15062636,7.6,937.0,2010
2409,ts82298,Familiar Wife,SHOW,2018,TV-MA,61,romance,['KR'],1.0,tt15062636,7.6,937.0,2010
2410,ts54050,Ultimate Beastmaster,SHOW,2017,TV-PG,59,reality,['US'],3.0,tt5706758,7.3,2359.0,2010
2410,ts54050,Ultimate Beastmaster,SHOW,2017,TV-PG,59,action,['US'],3.0,tt5706758,7.3,2359.0,2010
2411,tm443034,Your Son,MOVIE,2018,Unknown,103,thriller,['ES'],1.0,tt7807026,6.1,4708.0,2010
2411,tm443034,Your Son,MOVIE,2018,Unknown,103,drama,['ES'],1.0,tt7807026,6.1,4708.0,2010
2411,tm443034,Your Son,MOVIE,2018,Unknown,103,action,['ES'],1.0,tt7807026,6.1,4708.0,2010
2411,tm443034,Your Son,MOVIE,2018,Unknown,103,crime,['ES'],1.0,tt7807026,6.1,4708.0,2010
2411,tm443034,Your Son,MOVIE,2018,Unknown,103,european,['ES'],1.0,tt7807026,6.1,4708.0,2010
2412,tm318641,Justice,MOVIE,2017,R,92,western,['US'],1.0,tt5143890,4.0,1208.0,2010
